mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1336200
pvalue,0.80295
parameter_id,MGP_IMM_130_001
mouse_strain,C57BL
analysis_id,63w571pkwm30867
parameter_name,CD11b-low cDC - % of CD45+
gene_symbol,Hpca
