parameter_id,IMPC_IMM_071_001
gene_symbol,Ncaph
gene_accession_id,MGI:2444777
mouse_life_stage,Early adult
parameter_name,MZB (CD21/35 high)
pvalue,0.7365209
mouse_strain,C57BL
analysis_id,l6yzt5p11shd7mb
