gene_symbol,Slc28a2
gene_accession_id,MGI:1913105
parameter_name,Eosinophil number
mouse_strain,C57BL
pvalue,0.8018871
parameter_id,MGP_PBI_040_001
analysis_id,25fs34r389le4dx
mouse_life_stage,Early adult
