parameter_id,JAX_OFD_016_001
gene_symbol,Arnt
gene_accession_id,MGI:88071
parameter_name,Center permanence time
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,76367582qj86333
pvalue,0.7083511
