parameter_id,IMPC_XRY_067_001
pvalue,0.585258
parameter_name,Caudal processes
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:2444554
analysis_id,08thc5jpqox9mbk
gene_symbol,Mapkap1
