parameter_id,MGP_MLN_071_001
analysis_id,a8967w9mteu42sn
gene_accession_id,MGI:103302
mouse_life_stage,Early adult
parameter_name,Resting Treg cells - % of CD45+
pvalue,0.2766889
gene_symbol,Bmp7
mouse_strain,C57BL
