mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Corneal vascularization
gene_accession_id,MGI:3026886
gene_symbol,Cdin1
analysis_id,bnnww7sd5f6heez
parameter_id,IMPC_EYE_009_001
pvalue,0.3775948
