parameter_id,IMPC_XRY_059_001
gene_accession_id,MGI:2444554
gene_symbol,Mapkap1
mouse_strain,C57BL
parameter_name,Shape of ribcage
mouse_life_stage,Early adult
analysis_id,8rmc20t3xs7ch90
pvalue,0.07800771
