mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1917604
parameter_id,IMPC_CBC_008_001
mouse_strain,C57BL
gene_symbol,Secisbp2l
pvalue,0.6196877
parameter_name,Total bilirubin
analysis_id,k0b752sh0g550bv
