parameter_id,ESLIM_008_001_013
mouse_strain,C57BL
analysis_id,rl6d11kw8r1y6e6
mouse_life_stage,Middle aged adult
gene_symbol,Lpgat1
parameter_name,Startle response
pvalue,0.6842929
gene_accession_id,MGI:2446186
