parameter_id,JAX_OFD_012_001
pvalue,0.2421297
parameter_name,Periphery permanence time
mouse_strain,C57BL
gene_symbol,Cd52
analysis_id,688y7987ci5k834
mouse_life_stage,Early adult
gene_accession_id,MGI:1346088
