pvalue,0.9487657
gene_accession_id,MGI:2444113
mouse_strain,C57BL
parameter_name,MZB (CD21/35 high)
analysis_id,u9f8h47ovu881j0
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_071_001
gene_symbol,Nemp2
