parameter_id,M-G-P_008_001_013
gene_symbol,Snap23
mouse_strain,C54BL
parameter_name,Startle Response
gene_accession_id,MGI:109356
analysis_id,1k89gv4s1061g4l
mouse_life_stage,Middle aged adult
pvalue,0.2265215
