gene_accession_id,MGI:88174
gene_symbol,Bmi1
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_CSD_079_001
pvalue,0.4482661
parameter_name,Aggression
analysis_id,45g152l54qp4s8q
