parameter_id,IMPC_CSD_047_001
parameter_name,Hindlimb digit - size
gene_accession_id,MGI:1914944
pvalue,0.3469733
mouse_life_stage,Early adult
gene_symbol,Ift74
mouse_strain,C57BL
analysis_id,6zu4156ynqz2f43
