mouse_life_stage,Late adult
pvalue,0.5141335
parameter_name,Fasted blood glucose concentration
gene_symbol,Lpgat1
analysis_id,2110g112o4lh80r
gene_accession_id,MGI:2446186
mouse_strain,C57BL
parameter_id,IMPC_IPG_010_001
