mouse_life_stage,Late adult
analysis_id,vb06tuur24bs40m
mouse_strain,C57BL
gene_accession_id,MGI:1336200
parameter_name,Periphery average speed
pvalue,0
parameter_id,HRWLLA_OFD_013_001
gene_symbol,Hpca
