mouse_life_stage,E12.5
mouse_strain,C57BL
pvalue,0.8476198
gene_symbol,Mapkap1
analysis_id,2a5w17li9eq3t3g
parameter_name,Retina (combined)
parameter_id,JAXLA_EYE_092_001
gene_accession_id,MGI:2444554
