parameter_id,MGP_IMM_014_001
pvalue,0.9462339
gene_symbol,Cntfr
gene_accession_id,MGI:99605
mouse_strain,C57BL
parameter_name,Effector CD8+ T cells - % of CD8+
mouse_life_stage,Early adult
analysis_id,rer6399ap9s5pm4
