parameter_id,IMPC_XRY_018_001
analysis_id,65kxb0m47i12kj9
pvalue,0.7898198
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:2444777
gene_symbol,Ncaph
parameter_name,Shape of vertebrae
