gene_symbol,Frmpd1
analysis_id,66ard55d35q73f0
mouse_life_stage,Late adult
pvalue,0.4428789
parameter_name,Tibia length
parameter_id,IMPC_XRY_033_001
gene_accession_id,MGI:2446274
mouse_strain,C57BL
