parameter_id,IMPC_XRY_064_001
mouse_life_stage,Early adult
gene_accession_id,MGI:88461
gene_symbol,Col6a3
analysis_id,0xn3y401q5if20j
pvalue,0.2928987
parameter_name,Thoracic processes
mouse_strain,C57BL
