mouse_life_stage,Middle aged adult
parameter_name,Periphery permanence time
mouse_strain,C57BL
pvalue,0.6996935
analysis_id,z34ob7434q4511i
parameter_id,JAX_OFD_012_001
gene_symbol,AU040320
gene_accession_id,MGI:2140475
