parameter_id,IMPC_IMM_051_001
gene_symbol,Nr0b2
mouse_life_stage,Early adult
parameter_name,Monocytes
analysis_id,76zk8410561393a
gene_accession_id,MGI:1346344
mouse_strain,B6J
pvalue,0.4891044
