parameter_id,ESLIM_016_001_003
mouse_strain,C57BL
pvalue,0.4956434
gene_symbol,Golm2
analysis_id,01qrb8r2k74n154
mouse_life_stage,Early adult
gene_accession_id,MGI:2443129
parameter_name,Haemoglobin
