parameter_id,MGP_PBI_018_001
gene_accession_id,MGI:105072
mouse_strain,C57BL
gene_symbol,Rab22a
pvalue,0.1178795
analysis_id,51h9gbfjo6508i7
parameter_name,Ly6Clow monocyte percentage
mouse_life_stage,Early adult
