parameter_id,HMGULA_CBC_018_001
mouse_life_stage,E18.5
mouse_strain,C57BL
analysis_id,4ftv8zx6yhnfc9f
gene_accession_id,MGI:2685277
pvalue,0.2044232
gene_symbol,Zyg11b
parameter_name,Glucose
