parameter_id,IMPC_CBC_012_001
pvalue,0.9998408
parameter_name,Aspartate aminotransferase
mouse_strain,C57BL
analysis_id,7g9xs041x75wi38
mouse_life_stage,Early adult
gene_symbol,Gfi1b
gene_accession_id,MGI:1276578
