mouse_life_stage,E9.5
analysis_id,2n3ct73i1ww9580
gene_symbol,Hspa5
pvalue,0.9529006
parameter_id,IMPC_EYE_008_001
mouse_strain,C55BL
parameter_name,Corneal opacity
gene_accession_id,MGI:95835
