parameter_id,MGP_PBI_014_001
mouse_life_stage,Early adult
mouse_strain,129SV
analysis_id,70663yn75q385v8
gene_symbol,Zmynd8
parameter_name,B cell percentage
gene_accession_id,MGI:1918025
pvalue,0.7274979
