parameter_id,IMPC_EYE_016_001
gene_accession_id,MGI:1913483
mouse_strain,C57BL
analysis_id,f3nv5j0xk7786v4
gene_symbol,Dmap1
pvalue,0.706851
mouse_life_stage,E12.5
parameter_name,Lens
