parameter_id,IMPC_CSD_007_001
gene_symbol,Kif24
analysis_id,a5299r0dt3bv8sp
pvalue,0.6899624
mouse_strain,C57BL
parameter_name,Coat - color - abdomen
gene_accession_id,MGI:1918345
mouse_life_stage,Early adult
