parameter_id,IMPC_XRY_025_001
gene_accession_id,MGI:2446186
gene_symbol,Lpgat1
analysis_id,d3ft3739r89db92
parameter_name,Tibia
mouse_strain,C57BL
pvalue,0.5258373
mouse_life_stage,E18.5
