mouse_life_stage,E9.5
analysis_id,u4i8pyykxlqnd1y
mouse_strain,C57BL
gene_symbol,Slc39a10
parameter_name,Eosinophil cell count
gene_accession_id,MGI:1914515
pvalue,0.1705193
parameter_id,IMPC_HEM_036_001
