gene_accession_id,MGI:2385156
gene_symbol,Sdcbp2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_017_001
pvalue,0.6490078
parameter_name,KLRG1+ CD8+ T cells - % of CD8+
analysis_id,j2o02u9p9j6jlcw
