mouse_life_stage,E12.5
analysis_id,cj3io73j5lr6esx
parameter_name,Phosphorus
parameter_id,IMPC_CBC_010_001
gene_accession_id,MGI:1913483
pvalue,0.4882088
mouse_strain,C57BL
gene_symbol,Dmap1
