mouse_life_stage,E18.5
gene_symbol,Grem2
parameter_name,Platelet count
parameter_id,IMPC_HEM_008_001
pvalue,0.9585869
gene_accession_id,MGI:1344367
mouse_strain,C57BL
analysis_id,c1034ll20u4ucl8
