parameter_id,IMPC_CBC_014_001
mouse_strain,C57BL
analysis_id,8j907f43s351952
parameter_name,Alkaline phosphatase
pvalue,0.2450182
gene_accession_id,MGI:1924054
mouse_life_stage,Early adult
gene_symbol,Kdm4c
