mouse_strain,C57BL
parameter_name,Cholesterol ratio
parameter_id,IMPC_CBC_058_001
gene_symbol,Eprs1
pvalue,0.07234066
gene_accession_id,MGI:97838
mouse_life_stage,Early adult
analysis_id,8e5v8kvap104908
