parameter_id,IMPC_HEM_039_001
gene_symbol,Hpca
parameter_name,Large Unstained Cell (LUC) count
mouse_strain,C57BL
pvalue,0.07215861
mouse_life_stage,Late adult
analysis_id,94gphu0p70l6yvq
gene_accession_id,MGI:1336200
