parameter_id,JAX_OFD_014_001
mouse_life_stage,Early adult
gene_accession_id,MGI:104848
pvalue,0.503484
gene_symbol,Inpp1
mouse_strain,C57BL
parameter_name,Center distance travelled
analysis_id,o3zzw76428223sf
