parameter_id,MGP_PBI_030_001
analysis_id,mmedg54me5c4om2
gene_accession_id,MGI:1915848
mouse_life_stage,Early adult
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
mouse_strain,C57BL
gene_symbol,Dnajc8
pvalue,0.7709285
