parameter_id,IMPC_IMM_069_001
analysis_id,5k08e1700wm00j8
mouse_life_stage,Early adult
parameter_name,Transitional B Cells (CD21/35 low)
mouse_strain,C57BL
pvalue,0.4327521
gene_accession_id,MGI:2684980
gene_symbol,Mms22l
