parameter_id,IMPC_DXA_002_001
gene_symbol,Ahcy
pvalue,0.8036408
gene_accession_id,MGI:87968
analysis_id,6my952xh50omu0a
mouse_life_stage,E9.5
mouse_strain,C59BL
parameter_name,Fat mass
