mouse_life_stage,E12.5
gene_accession_id,MGI:99501
analysis_id,k18i309o64xolhs
pvalue,0.4373033
parameter_name,Mature B cells (Hardy fraction F) - % of CD45+
mouse_strain,C57BL
parameter_id,MGP_BMI_014_001
gene_symbol,Fgb
