parameter_id,ESLIM_011_001_002
mouse_life_stage,Middle aged adult
parameter_name,PP1 startle magnitude
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
analysis_id,u50blm769r3hkw5
mouse_strain,C57BL
pvalue,0.3840184
