pvalue,0.1719313
gene_symbol,Abo
analysis_id,x82u6ol37075o9y
mouse_strain,C57BL
parameter_id,IMPC_OFD_017_001
parameter_name,Center average speed
gene_accession_id,MGI:2135738
mouse_life_stage,Early adult
