parameter_id,IMPC_HEM_001_001
parameter_name,White blood cell count
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.3889933
analysis_id,23691l61s2j18o0
gene_symbol,Dnajc8
gene_accession_id,MGI:1915848
