parameter_id,MGP_PBI_009_001
gene_accession_id,MGI:88174
mouse_strain,C57BL
gene_symbol,Bmi1
pvalue,0.1821965
analysis_id,4si8i3a31suy203
mouse_life_stage,E12.5
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell percentage
