mouse_life_stage,Middle aged adult
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell percentage
mouse_strain,C57BL
analysis_id,z57645aio84yyj2
gene_symbol,Slc30a4
pvalue,0.2679208
gene_accession_id,MGI:1345282
parameter_id,MGP_PBI_010_001
