parameter_id,IMPC_ECG_010_001
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.05688832
parameter_name,HRV
analysis_id,b9i0597iul0jgll
gene_symbol,Ufc1
gene_accession_id,MGI:1913405
