gene_accession_id,MGI:95835
gene_symbol,Hspa5
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,MGP_MLN_031_001
pvalue,0.3013985
parameter_name,Total NK cells - % of CD45+
analysis_id,645u131u57fe17v
