parameter_id,IMPC_IMM_073_001
gene_symbol,Cpa3
analysis_id,425mp710h7p58l3
pvalue,0.7730083
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,cDCs CD11b Type
gene_accession_id,MGI:88479
