mouse_strain,C57BL
parameter_name,Thoracic processes
mouse_life_stage,Early adult
pvalue,0.85044
gene_symbol,Slc17a9
parameter_id,IMPC_XRY_064_001
gene_accession_id,MGI:1919107
analysis_id,j2341s9y7ca5at9
