gene_accession_id,MGI:2442483
gene_symbol,Usp37
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAXLA_CSD_007_001
pvalue,0.05234654
parameter_name,Coat - color - abdomen
analysis_id,43it5vz5119jyw3
