gene_symbol,Lpgat1
mouse_life_stage,Late adult
pvalue,0.5422359
parameter_id,IMPC_ACS_033_001
analysis_id,9vc37poern30n10
parameter_name,% Pre-pulse inhibition - PPI1
mouse_strain,C57BL
gene_accession_id,MGI:2446186
