mouse_strain,C57BL
gene_symbol,Kcng1
pvalue,0.5924134
parameter_name,IgD+ mature B cell number
analysis_id,j18dfj9x0o8ig8w
mouse_life_stage,Early adult
parameter_id,MGP_PBI_035_001
gene_accession_id,MGI:3616086
