mouse_life_stage,Late adult
parameter_id,IMPC_EYE_062_001
analysis_id,4c53ll79d0of56x
parameter_name,Right total retinal thickness
gene_symbol,Nucks1
mouse_strain,C57BL
gene_accession_id,MGI:1934811
pvalue,0.454095
