parameter_id,MGP_MLN_014_001
mouse_strain,C57BL
parameter_name,Resting CD8+ T cells - % of CD8+
mouse_life_stage,Early adult
gene_accession_id,MGI:1915087
analysis_id,6gr75vvnum6o85z
gene_symbol,Tiprl
pvalue,0.4256541
