parameter_id,MGP_PBI_014_001
mouse_strain,C57BL
analysis_id,n13e5629j196nl4
parameter_name,B cell percentage
pvalue,0.09364853
gene_symbol,Tiprl
mouse_life_stage,E9.5
gene_accession_id,MGI:1915087
