gene_accession_id,MGI:95835
gene_symbol,Hspa5
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_XRY_064_001
pvalue,0.1636011
parameter_name,Thoracic processes
analysis_id,m2308q419hvnwb8
