mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,420ff12632d6891
gene_symbol,Lrrc69
gene_accession_id,MGI:1920564
parameter_name,Neutrophil differential count
parameter_id,IMPC_HEM_029_001
pvalue,0.8358543
