parameter_id,MGP_MLN_005_001
mouse_life_stage,Middle aged adult
gene_symbol,Hpca
analysis_id,0dbx8ss2082j590
gene_accession_id,MGI:1336200
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
pvalue,0.2060233
mouse_strain,C57BL
