mouse_strain,C57BL
gene_accession_id,MGI:1921688
pvalue,0.6768807
gene_symbol,Clvs1
parameter_name,Limb coat/hair presence
mouse_life_stage,Early adult
parameter_id,MGP_CSD_030_001
analysis_id,6dsx18382lb3omc
